"UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","PER","R_DEF","H_MUD","SEL_SUST","TIPO_CUEST","N_ENT","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_8_6","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_1","BP2_4_2","BP2_4_3","BP2_4_4","BP2_4_5","BP2_4_6","BP2_4_7","BP2_4_8","BP2_4_9","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0802615
","03
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","3
","2
","3
","1
","2
","1
","1
","2
","1
","1
","2
","1
","1
","1
","1
","3
","2
","2
","2
","2
","2
","1
","1
","1
","2
","2
","2
","2
","4
","3
","NA
","NA
","NA
","NA
","4
","4
","NA
","NA
","NA
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","1
","2
","2
","NA
","2310
","U
","2
","08690
","0810
"
"0802615
","04
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","2
","1
","2
","3
","2
","1
","2
","2
","2
","2
","2
","2
","3
","2
","2
","1
","2
","2
","2
","2
","1
","3
","1
","3
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","2
","3
","4
","2
","2
","9
","NA
","3
","2
","2
","9
","3
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","0
","0
","1
","0
","1
","1
","1
","1
","0
","1
","0
","0
","0
","4
","2
","NA
","2
","NA
","4620
","U
","2
","08690
","0810
"
"0802615
","05
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","1
","1
","2
","3
","2
","2
","2
","2
","2
","2
","2
","2
","4
","1
","1
","2
","2
","2
","1
","2
","1
","1
","1
","1
","2
","1
","1
","2
","1
","1
","2
","1
","1
","1
","2
","1
","2
","4
","4
","4
","NA
","9
","NA
","4
","4
","4
","NA
","9
","NA
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","3
","2
","NA
","1
","1
","4620
","U
","2
","08690
","0810
"
"0802616
","02
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","4
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","1
","1
","3
","NA
","2
","9
","2
","2
","4
","NA
","1
","9
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","2
","1
","2
","1
","2
","5954
","U
","4
","08700
","0830
"
"0802616
","03
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","2
","1
","3
","2
","3
","3
","2
","2
","2
","3
","2
","2
","1
","3
","2
","2
","9
","2
","9
","2
","2
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","1
","1
","1
","2
","2
","NA
","2
","2
","2
","3
","3
","NA
","3
","4
","3
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","1
","0
","1
","0
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","4
","1
","2
","2
","NA
","1985
","U
","4
","08700
","0830
"
"0802616
","04
","03
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","2
","1
","2
","2
","3
","3
","2
","2
","2
","3
","2
","1
","2
","4
","2
","1
","1
","2
","1
","1
","2
","1
","1
","1
","3
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","3
","2
","2
","2
","2
","2
","3
","2
","4
","2
","2
","2
","1
","1
","0
","1
","0
","1
","0
","1
","0
","0
","1
","1
","0
","0
","0
","1
","0
","0
","0
","1
","1
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","0
","0
","1
","1
","1
","1
","1
","1
","0
","0
","0
","3
","2
","NA
","1
","2
","5954
","U
","4
","08700
","0830
"
"0802616
","05
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","1
","1
","1
","1
","3
","3
","1
","1
","1
","3
","1
","2
","1
","2
","2
","1
","1
","2
","2
","2
","2
","2
","3
","2
","1
","3
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","1
","1
","3
","3
","3
","NA
","3
","3
","3
","3
","3
","NA
","3
","3
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","NA
","2
","NA
","3970
","U
","4
","08700
","0830
"
"0802632
","01
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","5
","2
","1
","1
","2
","3
","2
","2
","2
","2
","2
","2
","2
","2
","4
","1
","1
","1
","2
","2
","1
","2
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","3
","2
","2
","2
","2
","2
","3
","3
","2
","3
","2
","1
","0
","0
","0
","1
","0
","1
","0
","1
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","1
","0
","0
","0
","3
","2
","NA
","2
","NA
","2078
","U
","4
","08710
","0830
"
"0802632
","04
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","5
","2
","1
","1
","1
","3
","1
","1
","1
","1
","2
","1
","1
","2
","3
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","2
","2
","2
","3
","3
","NA
","NA
","NA
","3
","3
","3
","NA
","NA
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","3
","2
","NA
","2
","NA
","3117
","U
","4
","08710
","0830
"
"0802632
","05
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","5
","1
","1
","2
","1
","3
","1
","1
","2
","3
","2
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","2
","3
","3
","NA
","2
","2
","3
","3
","3
","NA
","2
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","3
","2
","NA
","1
","2
","2078
","U
","4
","08710
","0830
"
"0802633
","01
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","2
","3
","2
","3
","3
","1
","1
","1
","3
","1
","2
","1
","4
","1
","1
","1
","2
","1
","1
","2
","2
","3
","2
","1
","2
","2
","1
","2
","2
","1
","2
","1
","1
","1
","2
","1
","1
","4
","3
","3
","NA
","3
","3
","3
","3
","3
","NA
","3
","3
","1
","1
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","4
","2
","NA
","2
","NA
","2826
","U
","4
","08720
","0830
"
"0802633
","02
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","1
","1
","3
","2
","1
","1
","1
","2
","2
","1
","1
","1
","3
","2
","1
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","2
","3
","2
","1
","NA
","1
","NA
","3
","3
","1
","NA
","2
","NA
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","1
","1
","1
","1
","0
","0
","0
","3
","2
","NA
","2
","NA
","2826
","U
","4
","08720
","0830
"
"0802633
","03
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","2
","2
","1
","3
","3
","2
","1
","1
","3
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","3
","2
","1
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","2
","3
","1
","NA
","1
","1
","2
","3
","2
","NA
","1
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","0
","2
","1
","2
","2
","NA
","2826
","U
","4
","08720
","0830
"
"0802633
","05
","03
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","2
","2
","2
","2
","NA
","1
","NA
","2
","2
","2
","NA
","1
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","1
","1
","1
","0
","1
","0
","1
","1
","0
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","5651
","U
","4
","08720
","0830
"
"0802651
","01
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","2
","1
","3
","1
","3
","3
","1
","1
","3
","3
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","1
","3
","2
","3
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","2
","2
","1
","2
","NA
","1
","NA
","2
","1
","2
","NA
","1
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","NA
","2
","NA
","4438
","U
","4
","08730
","0830
"
"0802651
","02
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","1
","1
","1
","2
","3
","2
","1
","2
","2
","3
","1
","2
","2
","4
","2
","2
","2
","2
","2
","1
","2
","2
","3
","2
","3
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","1
","2
","4
","NA
","3
","NA
","1
","NA
","4
","NA
","4
","NA
","1
","NA
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","1
","1
","0
","1
","0
","0
","1
","1
","1
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","2219
","U
","4
","08730
","0830
"
"0802651
","03
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","2
","1
","2
","1
","3
","3
","1
","2
","2
","3
","1
","2
","1
","3
","2
","2
","1
","2
","2
","1
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","3
","4
","3
","NA
","3
","3
","3
","4
","3
","NA
","3
","3
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","0
","0
","0
","4
","1
","1
","1
","1
","6656
","U
","4
","08730
","0830
"
"0802651
","04
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","2
","1
","1
","1
","3
","3
","2
","2
","2
","3
","1
","2
","2
","3
","2
","2
","1
","2
","2
","2
","2
","1
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","1
","1
","2
","NA
","3
","NA
","2
","1
","2
","NA
","4
","NA
","2
","2
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","1
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","2
","2
","NA
","2
","NA
","2219
","U
","4
","08730
","0830
"
"0802651
","05
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","1
","1
","1
","1
","1
","3
","3
","1
","2
","2
","3
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","2
","2
","2
","NA
","1
","1
","3
","2
","3
","NA
","1
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","3
","1
","2
","1
","2
","6656
","U
","4
","08730
","0830
"
"0802666
","01
","04
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","1
","B
","-
","3
","2
","1
","3
","1
","3
","1
","1
","2
","1
","3
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","2
","2
","1
","2
","NA
","NA
","NA
","NA
","1
","2
","NA
","NA
","NA
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","NA
","2
","NA
","1812
","U
","3
","08740
","0820
"
"0802666
","03
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","1
","1
","1
","2
","3
","1
","1
","1
","1
","1
","3
","1
","2
","2
","2
","1
","2
","2
","2
","1
","2
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","NA
","NA
","9
","NA
","2
","NA
","NA
","NA
","4
","NA
","2
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","906
","U
","3
","08740
","0820
"
"0802666
","04
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","1
","1
","1
","3
","1
","1
","1
","1
","3
","1
","1
","1
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","1
","3
","2
","1
","2
","2
","2
","2
","1
","1
","1
","2
","2
","2
","2
","2
","2
","NA
","NA
","NA
","1
","2
","2
","NA
","NA
","NA
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","4
","1
","2
","2
","NA
","906
","U
","3
","08740
","0820
"
"0802666
","05
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","2
","1
","2
","3
","2
","1
","2
","2
","2
","2
","2
","2
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","1
","1
","3
","2
","NA
","NA
","2
","1
","2
","2
","NA
","NA
","1
","1
","1
","0
","0
","0
","0
","1
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","1812
","U
","3
","08740
","0820
"
"0802672
","01
","05
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","1
","A
","-
","3
","1
","1
","2
","1
","3
","1
","1
","2
","2
","2
","1
","1
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","2
","2
","2
","2
","NA
","2
","NA
","3
","3
","3
","NA
","3
","NA
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","3
","1
","2
","2
","NA
","2323
","U
","4
","08750
","0830
"
"0802672
","02
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","1
","1
","2
","3
","3
","2
","1
","2
","3
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","1
","1
","1
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","3
","2
","NA
","2
","NA
","2323
","U
","4
","08750
","0830
"
"0802672
","03
","03
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","1
","A
","-
","3
","2
","2
","2
","2
","3
","2
","2
","1
","2
","3
","2
","2
","2
","3
","1
","1
","1
","2
","1
","1
","2
","1
","1
","1
","1
","2
","2
","1
","1
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","3
","1
","2
","3
","3
","2
","3
","2
","2
","1
","0
","1
","0
","1
","1
","0
","1
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","2
","1
","2
","2
","NA
","1162
","U
","4
","08750
","0830
"
"0802672
","04
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","1
","2
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","3
","1
","1
","1
","1
","1
","1
","2
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","1
","1
","2
","3
","3
","NA
","3
","2
","NA
","3
","2
","NA
","3
","3
","NA
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","3
","1
","2
","2
","NA
","1162
","U
","4
","08750
","0830
"
"0802672
","05
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","3
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","2
","4
","1
","1
","1
","2
","1
","2
","2
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","3
","4
","3
","3
","1
","2
","2
","4
","4
","2
","2
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","4
","1
","2
","2
","NA
","2323
","U
","4
","08750
","0830
"
"0802780
","01
","01
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","4
","2
","1
","1
","1
","3
","2
","2
","2
","2
","2
","1
","2
","1
","4
","1
","1
","2
","1
","2
","1
","2
","1
","1
","1
","1
","2
","2
","2
","2
","1
","2
","2
","1
","1
","1
","2
","1
","1
","2
","3
","3
","NA
","1
","1
","2
","3
","3
","NA
","3
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","1
","1
","0
","1
","1
","0
","1
","1
","0
","1
","1
","1
","1
","0
","0
","0
","3
","1
","2
","2
","NA
","2191
","U
","2
","08760
","0810
"
"0802780
","02
","02
","08
","Chihuahua
","019
","Chihuahua
","0001
","13
","0219
","01
","0
","A
","-
","4
","1
","1
","1
","1
","3
","1
","1
","2
","2
","1
","1
","2
","1
","4
","2
","2
","1
","2
","2
","1
","2
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","3
","1
","2
","1
","2
","2
","3
","1
","2
","1
","2
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","NA
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","2
","1
","2
","2
","NA
","2191
","U
","2
","08760
","0810
"
