"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_3_2","BP4_3_3","BP4_3_4","BP4_3_5","BP4_3_6","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"4617","0902634.043","0902634.043.01","0902634","02","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",2,"2","80","1","1","1","2","3","1","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","3","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","3","1","2","1","1","","1","","2","2","","2","","2","2","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,576,"U","4","10660","0090"
"4618","0902634.069","0902634.069.01","0902634","03","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",2,"1","21","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","2","2","1","1","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,288,"U","4","10660","0090"
"4619","0902634.095","0902634.095.01","0902634","04","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",2,"1","56","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","2","2","1","1","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,288,"U","4","10660","0090"
"4620","0902634.123","0902634.123.01","0902634","05","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",2,"1","45","1","1","1","1","3","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","4","4","2","2","","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,576,"U","4","10660","0090"
"4621","0902644.012","0902644.012.03","0902644","01","03","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",1,1,"-",4,"2","37","2","1","3","2","3","2","2","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","3","1","1","1","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","3","1","1","1","1","","3","3","3","3","","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,358,"U","3","10670","0080"
"4622","0902644.035","0902644.035.04","0902644","02","04","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",1,1,"-",4,"2","49","2","1","1","1","3","2","2","2","2","2","2","2","2","4","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","1","1","","3","3","3","3","","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,895,"U","3","10670","0080"
"4623","0902644.062","0902644.062.02","0902644","03","02","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,1,"-",4,"2","57","2","1","3","2","3","3","2","2","2","2","2","2","2","4","1","1","1","2","1","2","2","2","1","1","1","1","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","3","1","1","1","1","","4","4","4","4","","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,358,"U","3","10670","0080"
"4624","0902644.087","0902644.087.05","0902644","04","05","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",1,1,"-",4,"2","53","1","1","2","1","3","1","1","1","2","2","2","2","1","3","2","2","2","2","2","2","2","2","2","1","2","3","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","1","1","","","3","3","3","","","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,895,"U","3","10670","0080"
"4625","0902644.119","0902644.119.01","0902644","05","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",4,"2","45","1","1","1","2","3","2","2","1","2","2","1","1","2","3","2","2","2","2","2","2","2","2","1","1","1","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3","2","2","1","1","","","","1","1","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,179,"U","3","10670","0080"
"4626","0902646.031","0902646.031.03","0902646","05","03","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",3,"1","45","1","1","1","1","3","1","1","1","1","2","1","1","1","3","2","1","2","2","1","2","2","2","1","1","1","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","3","1","3","1","2","2","2","2","2","10","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,1057,"U","3","10680","0080"
"4627","0902646.040","0902646.040.01","0902646","01","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",3,"1","33","1","1","3","1","3","1","1","3","3","2","2","2","3","3","1","1","1","1","1","2","2","2","1","2","2","2","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","3","2","2","1","1","","","","2","2","","","","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,352,"U","3","10680","0080"
"4628","0902646.059","0902646.059.01","0902646","02","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",3,"1","53","1","1","1","1","3","1","1","1","1","2","3","2","2","3","2","1","2","2","1","2","2","2","1","2","2","3","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","3","2","2","1","1","","","","1","1","","","","1","1","1","1","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,352,"U","3","10680","0080"
"4629","0902646.077","0902646.077.01","0902646","03","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",3,"1","63","1","1","1","1","3","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3","1","1","1","1","","3","3","2","2","","3","3","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,529,"U","3","10680","0080"
"4630","0902646.096","0902646.096.01","0902646","04","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",3,"1","65","2","1","2","2","3","1","1","2","2","2","1","2","2","4","1","1","1","1","1","2","2","2","1","1","2","3","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","3","1","1","1","1","","3","3","3","3","","4","4","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,352,"U","3","10680","0080"
"4631","0902650.032","0902650.032.01","0902650","01","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",3,"2","98","2","1","1","2","3","1","2","2","2","2","2","2","2","4","1","2","1","2","2","2","9","2","1","1","1","3","2","1","0","0","0","1","0","1","0","0","0","0","0","0","0","3","1","1","1","1","","3","3","2","2","","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,574,"U","4","10690","0090"
"4632","0902650.157","0902650.157.02","0902650","04","02","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",3,"2","73","1","1","1","3","3","3","1","1","2","3","1","1","3","3","1","2","1","9","2","2","2","2","2","3","2","3","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","3","1","1","1","2","","4","3","1","","","4","3","1","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,1723,"U","4","10690","0090"
"4633","0902657.050","0902657.050.03","0902657","02","03","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",1,1,"-",5,"1","50","2","1","1","2","3","2","2","1","3","1","3","2","2","1","2","1","1","2","1","2","2","1","1","1","1","3","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","3","1","1","1","1","","2","1","1","1","","2","1","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","2","1","2","2","2","2","2","07","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,244,"U","2","10700","0070"
"4634","0902657.109","0902657.109.06","0902657","03","06","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",5,"2","45","2","1","1","2","3","2","2","1","3","1","3","2","2","1","2","1","1","2","1","2","2","1","1","1","1","1","3","0","0","0","0","0","0","0","1","1","0","1","0","0","0","3","1","1","1","1","","2","1","1","1","","2","1","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","2","1","2","2","2","2","2","07","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,2192,"U","2","10700","0070"
"4635","0902657.167","0902657.167.01","0902657","04","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,1,"-",5,"2","88","1","1","1","1","3","1","3","2","2","1","3","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","2","1","2","","2","","1","","","1","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,487,"U","2","10700","0070"
"4636","0902657.227","0902657.227.02","0902657","05","02","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",5,"2","53","1","1","1","1","3","9","9","2","2","3","1","1","3","1","2","1","1","1","2","1","2","1","1","1","2","3","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","3","1","1","1","1","","2","9","2","1","","3","2","2","2","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","1","1","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,731,"U","2","10700","0070"
"4637","0902657.288","0902657.288.01","0902657","01","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",5,"2","72","9","1","3","1","3","9","3","3","3","3","3","3","3","3","2","2","2","2","2","2","2","2","2","2","3","3","3","0","0","0","0","0","0","0","1","1","1","0","0","0","0","3","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,487,"U","2","10700","0070"
"4638","0902662.104","0902662.104.01","0902662","02","01","09","Ciudad de Mexico","004","Cuajimalpa de Morelos","0001","73","Cuajimalpa de Morelos","0321","01",0,0,"-",5,"1","67","1","1","3","2","3","1","2","2","2","2","2","1","3","1","2","1","1","2","1","2","2","2","1","1","1","1","3","1","0","0","0","0","0","0","1","0","0","1","0","0","0","3","1","1","1","1","","2","3","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,1688,"U","4","10710","0090"
