"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0100768.002
","0100768.002.06
","0100768
","03
","06
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","2
","-
","5
","1
","25
","1
","1
","1
","1
","3
","1
","1
","2
","2
","1
","1
","2
","2
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","1
","2
","1
","2
","3
","1
","2
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","3
","2810
","U
","2
","00080
","1370
"
"0100768.020
","0100768.020.01
","0100768
","04
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","5
","1
","29
","1
","1
","1
","1
","3
","3
","3
","1
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","1
","2
","1
","2
","1
","1
","
","1
","
","2
","2
","
","1
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","1
","937
","U
","2
","00080
","1370
"
"0100768.041
","0100768.041.01
","0100768
","05
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","5
","2
","41
","2
","2
","3
","2
","3
","2
","2
","2
","2
","2
","2
","2
","2
","3
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","2
","2
","2
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","2
","9
","9
","9
","2
","2
","9
","9
","9
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","4
","1873
","U
","2
","00080
","1370
"
"0100768.061
","0100768.061.01
","0100768
","01
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","1
","-
","5
","2
","73
","2
","1
","3
","1
","3
","3
","9
","3
","3
","9
","9
","9
","9
","4
","9
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","1
","1
","2
","1
","1
","3
","3
","
","1
","1
","9
","9
","
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","9
","937
","U
","2
","00080
","1370
"
"0100768.081
","0100768.081.01
","0100768
","02
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","5
","2
","46
","1
","1
","2
","2
","3
","1
","1
","2
","2
","1
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","2
","2
","2
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","2
","1
","1
","1
","4
","4
","2
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","2
","937
","U
","2
","00080
","1370
"
"0100841.022
","0100841.022.02
","0100841
","01
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","1
","53
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","4
","5985
","U
","3
","00090
","1380
"
"0100841.047
","0100841.047.02
","0100841
","02
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","35
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","0
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","2
","1
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","2
","1995
","U
","3
","00090
","1380
"
"0100841.069
","0100841.069.02
","0100841
","03
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","31
","1
","1
","1
","1
","3
","2
","1
","2
","2
","2
","1
","2
","1
","4
","2
","2
","2
","1
","1
","2
","2
","2
","2
","9
","2
","2
","2
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","2
","2
","2
","9
","3
","2
","2
","2
","2
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","3
","997
","U
","3
","00090
","1380
"
"0100841.091
","0100841.091.02
","0100841
","04
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","65
","1
","1
","3
","1
","3
","9
","9
","9
","9
","9
","9
","9
","9
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","0
","0
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","1
","2
","2
","1
","2
","9
","
","
","2
","
","9
","
","
","2
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","1995
","U
","3
","00090
","1380
"
"0100841.114
","0100841.114.02
","0100841
","05
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","56
","1
","1
","3
","1
","3
","1
","1
","3
","3
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","1
","1
","2
","1
","1
","3
","2
","
","1
","1
","2
","2
","
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","2
","2992
","U
","3
","00090
","1380
"
"0101047.013
","0101047.013.03
","0101047
","04
","03
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","1
","28
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","0
","0
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","5262
","U
","3
","00100
","1380
"
"0101047.035
","0101047.035.02
","0101047
","05
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","50
","2
","1
","2
","2
","3
","3
","1
","2
","2
","2
","1
","2
","1
","3
","1
","1
","1
","2
","1
","2
","1
","2
","1
","1
","1
","1
","2
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","3
","4
","3
","3
","3
","3
","4
","4
","4
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","4
","3157
","U
","3
","00100
","1380
"
"0101047.058
","0101047.058.02
","0101047
","01
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","50
","2
","1
","1
","2
","3
","1
","1
","1
","3
","2
","1
","3
","3
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","2
","3
","3
","3
","3
","
","3
","3
","3
","3
","
","1
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","3
","4210
","U
","3
","00100
","1380
"
"0101047.082
","0101047.082.01
","0101047
","02
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","67
","1
","1
","1
","1
","3
","3
","1
","1
","1
","2
","3
","9
","3
","1
","2
","2
","1
","2
","2
","2
","2
","2
","3
","2
","2
","3
","2
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","2
","2
","1
","1
","3
","
","
","1
","1
","2
","
","
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","3
","1052
","U
","3
","00100
","1380
"
"0101047.107
","0101047.107.01
","0101047
","03
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","35
","1
","1
","1
","1
","3
","2
","1
","1
","2
","2
","1
","1
","1
","3
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","4
","2
","1
","1
","4
","4
","2
","2
","1
","1
","1
","0
","1
","0
","1
","1
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","0
","0
","3
","1052
","U
","3
","00100
","1380
"
"0101091.049
","0101091.049.01
","0101091
","04
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","1
","28
","2
","2
","2
","1
","3
","2
","1
","2
","2
","3
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","3
","9
","9
","9
","2
","2
","9
","9
","9
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","4
","2044
","U
","3
","00110
","1380
"
"0101091.071
","0101091.071.01
","0101091
","05
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","2
","55
","1
","1
","1
","1
","3
","1
","1
","1
","2
","3
","1
","1
","1
","4
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","9
","2
","0
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1022
","U
","3
","00110
","1380
"
"0101091.074
","0101091.074.01
","0101091
","03
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","2
","1
","35
","1
","1
","1
","2
","3
","1
","1
","2
","2
","2
","1
","2
","1
","3
","1
","1
","2
","2
","1
","1
","2
","2
","2
","2
","2
","1
","2
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","3
","1
","1
","1
","4
","4
","1
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","4
","2044
","U
","3
","00110
","1380
"
"0101126.013
","0101126.013.01
","0101126
","04
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","1
","1
","60
","2
","1
","3
","2
","3
","2
","1
","2
","2
","3
","1
","2
","3
","4
","1
","1
","2
","2
","1
","2
","2
","2
","2
","1
","1
","2
","2
","0
","0
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","9
","3
","3
","9
","4
","9
","3
","2
","9
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","0
","0
","0
","4
","1202
","U
","3
","00120
","1380
"
"0101126.064
","0101126.064.01
","0101126
","01
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","1
","1
","36
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","3
","3
","2
","2
","2
","4
","4
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","0
","4
","1202
","U
","3
","00120
","1380
"
"0101126.089
","0101126.089.01
","0101126
","02
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","1
","1
","29
","1
","1
","3
","1
","3
","1
","1
","2
","1
","1
","1
","2
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","2
","1
","2
","3
","2
","
","1
","
","3
","2
","
","1
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","4
","1202
","U
","3
","00120
","1380
"
"0101162.055
","0101162.055.03
","0101162
","02
","03
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","5
","2
","44
","2
","2
","3
","9
","3
","9
","9
","2
","2
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","1
","2
","1
","2
","2
","2
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","4
","3227
","U
","3
","00130
","1380
"
"0101162.080
","0101162.080.02
","0101162
","03
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","5
","2
","47
","1
","2
","1
","2
","3
","1
","1
","2
","2
","9
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","2
","0
","1
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","4
","4
","3
","3
","4
","4
","4
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","1
","0
","0
","0
","4
","3227
","U
","3
","00130
","1380
"
"0101162.105
","0101162.105.03
","0101162
","04
","03
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","5
","1
","19
","1
","1
","3
","1
","1
","1
","1
","1
","2
","2
","1
","1
","2
","2
","2
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","3
","2
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","2
","1
","1
","1
","1
","
","2
","1
","2
","1
","
","2
","1
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","0
","2
","3227
","U
","3
","00130
","1380
"
"0101162.130
","0101162.130.02
","0101162
","05
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","5
","2
","42
","1
","1
","3
","1
","3
","1
","1
","2
","2
","1
","1
","2
","1
","4
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","1
","0
","0
","0
","1
","1
","0
","1
","1
","1
","0
","0
","0
","2
","5378
","U
","3
","00130
","1380
"
"0101182.010
","0101182.010.01
","0101182
","01
","01
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","1
","2
","55
","2
","1
","2
","1
","3
","1
","1
","2
","2
","1
","3
","9
","9
","3
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","2
","2
","2
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","4
","1
","1
","1
","9
","4
","2
","1
","2
","9
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","
","1036
","U
","3
","00140
","1380
"
"0101182.031
","0101182.031.02
","0101182
","02
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","1
","2
","32
","1
","1
","1
","2
","3
","1
","1
","1
","1
","2
","1
","1
","1
","4
","2
","2
","1
","1
","1
","2
","2
","2
","1
","1
","2
","1
","2
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","2
","2
","2
","3
","3
","2
","2
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","2
","2071
","U
","3
","00140
","1380
"
"0101182.054
","0101182.054.02
","0101182
","03
","02
","01
","Aguascalientes
","001
","Aguascalientes
","0001
","01
","Aguascalientes
","0121
","01
","0
","0
","-
","1
","2
","25
","1
","1
","1
","2
","3
","2
","2
","2
","2
","1
","1
","2
","1
","3
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","1
","3
","2
","1
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","4
","3
","3
","3
","2
","4
","4
","3
","3
","2
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","1
","0
","0
","0
","0
","1
","1
","0
","0
","1
","0
","0
","0
","4
","2071
","U
","3
","00140
","1380
"
