"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"40","0100539.099","0100539.099.01","0100539","04","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",4,"1","74","2","1","3","1","3","3","3","3","3","3","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","3","","1","","3","4","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",1147,2293,"U","3","00010","0138"
"41","0100574.001","0100574.001.02","0100574","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"2","35","2","1","2","1","3","1","3","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","1","","","3","","2","","","3","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",1268,2537,"U","4","00011","0139"
"42","0100574.023","0100574.023.02","0100574","05","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"2","63","1","1","1","1","3","1","3","2","2","3","2","2","1","2","2","1","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","1","2","2","","","2","","","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","1","1","1","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","3",1268,2537,"U","4","00011","0139"
"43","0100574.035","0100574.035.01","0100574","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"1","80","1","1","1","1","3","1","1","1","2","3","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","3","3","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","0","0","0","1","0","1","1","0","1","1","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",1268,2537,"U","4","00011","0139"
"44","0100574.072","0100574.072.02","0100574","02","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"2","52","1","1","3","2","3","2","2","2","2","3","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","2","1","2","2","4","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","1","1","0","1","1","1","0","1","0","0","0","2","2","","2","","1","2","2","2","2","2","2","2","2","2",1268,3805,"U","4","00011","0139"
"45","0100586.019","0100586.019.03","0100586","05","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"2","18","1","1","3","1","1","1","1","1","1","3","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","3","3","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","2","","2","","2","2","2","2","2","2","2","2","2","1",985,2954,"U","4","00012","0139"
"46","0100586.027","0100586.027.02","0100586","02","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"2","58","2","1","1","1","3","1","1","1","1","3","1","1","3","3","1","2","1","2","1","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1",985,1969,"U","4","00012","0139"
"47","0100586.044","0100586.044.01","0100586","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"1","39","1","1","1","1","3","2","1","2","2","2","1","2","1","4","1","1","1","2","1","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","2","2","2","2","4","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","1","1","1","1","0","0","0","3","1","2","1","2","2","2","2","2","2","2","2","2","2","1",985,1969,"U","4","00012","0139"
"48","0100586.072","0100586.072.02","0100586","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"1","24","2","1","1","2","3","1","1","2","2","2","1","2","1","1","2","1","1","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","1","2","1","1","2","3","","3","2","","3","","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","3","2","","1","2","2","2","2","2","2","2","2","2","2","1",985,2954,"U","4","00012","0139"
"49","0100586.078","0100586.078.01","0100586","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",5,"1","54","2","1","2","2","3","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","3","2","1","1","2","2","2","1","1","1","2","1","1","2","2","","2","2","2","2","","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","1","1","0","1","1","0","0","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",985,985,"U","4","00012","0139"
"50","0100664.023","0100664.023.01","0100664","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",4,"1","44","2","1","3","1","9","1","1","2","2","1","1","2","1","3","1","2","1","2","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","4","4","3","4","9","4","4","2","4","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",961,961,"U","4","00013","0139"
"51","0100664.046","0100664.046.01","0100664","02","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",4,"1","74","1","1","3","1","3","1","3","1","1","3","1","3","3","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","9","2","1","1","1","9","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",961,961,"U","4","00013","0139"
"52","0100664.116","0100664.116.01","0100664","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",4,"1","47","1","1","1","1","3","1","1","1","3","3","1","2","3","1","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","9","2","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","2",961,2882,"U","4","00013","0139"
"53","0100768.016","0100768.016.02","0100768","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"1","49","1","1","1","1","3","1","1","1","1","3","1","1","1","4","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1",1168,4673,"U","2","00014","0137"
"54","0100768.036","0100768.036.01","0100768","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"2","53","2","2","3","2","3","3","3","3","3","2","2","3","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","3","2","","9","","3","2","","9","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",1168,2337,"U","2","00014","0137"
"55","0100768.057","0100768.057.01","0100768","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"2","28","1","1","1","1","3","1","1","1","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",1168,1168,"U","2","00014","0137"
"56","0100768.075","0100768.075.03","0100768","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"2","47","1","1","1","1","3","3","1","2","2","1","3","3","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","1","2","2","","2","1","2","2","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",1168,3505,"U","2","00014","0137"
"57","0100768.097","0100768.097.01","0100768","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,2,"-",5,"2","49","1","2","1","2","3","3","1","2","2","2","2","2","2","4","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","3","2","9","2","3","3","2","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","3","2","","2","","1","2","2","2","2","2","2","2","2","1",1168,2337,"U","2","00014","0137"
"58","0100805.009","0100805.009.02","0100805","05","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",1,"1","33","2","1","1","2","1","1","1","1","1","3","1","1","1","4","1","1","1","1","1","2","2","1","1","2","2","3","2","1","1","1","2","2","1","1","1","1","1","1","4","1","1","1","1","4","1","2","2","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","3","1","2","2","","1","2","2","1","2","1","2","1","2","1",857,2572,"U","3","00015","0138"
"59","0100805.054","0100805.054.01","0100805","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",1,"1","32","1","1","3","1","3","1","1","1","1","1","1","1","1","2","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","","2","2","2","2","","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",857,1715,"U","3","00015","0138"
"60","0100805.097","0100805.097.01","0100805","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",1,"2","45","2","1","2","2","3","1","1","2","2","1","1","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","9","3","3","2","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","1","0","1","0","1","0","1","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",857,2572,"U","3","00015","0138"
"61","0100841.018","0100841.018.02","0100841","01","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"1","73","1","1","1","1","3","1","1","1","1","1","1","9","3","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","1",965,2895,"U","3","00016","0138"
"62","0100841.041","0100841.041.03","0100841","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"1","33","2","1","1","2","3","2","2","2","2","1","1","2","2","3","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","2","4","4","2","1","","4","4","2","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",965,2895,"U","3","00016","0138"
"63","0100841.067","0100841.067.01","0100841","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"2","53","2","2","3","2","3","1","1","2","2","2","2","2","2","3","1","1","1","1","1","2","2","2","1","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","3","3","2","1","9","2","3","2","1","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","4","2","","1","2","2","2","2","1","2","2","2","2","2","1",965,1930,"U","3","00016","0138"
"64","0100841.089","0100841.089.01","0100841","04","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"2","60","2","2","3","2","3","3","1","1","1","1","1","2","1","4","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","2","9","4","4","4","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","1","2","","2","2","2","2","2","2","2","2","2","3",965,965,"U","3","00016","0138"
"65","0100841.112","0100841.112.01","0100841","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"1","55","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",965,2895,"U","3","00016","0138"
"66","0100911.003","0100911.003.01","0100911","04","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"1","40","2","2","2","2","3","2","2","2","2","1","2","2","2","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","3","2","2","2","4","3","3","3","3","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","0","0","1","0","1","0","0","0","0","3","2","","1","2","2","2","2","2","2","2","2","2","2","1",942,1883,"U","4","00017","0139"
"67","0100911.044","0100911.044.03","0100911","03","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"1","24","1","1","1","2","3","1","1","1","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","2","3","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",942,2825,"U","4","00017","0139"
"68","0100911.076","0100911.076.03","0100911","01","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"1","31","2","2","1","2","3","2","1","2","2","3","1","3","1","4","1","2","1","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","1","3","3","2","2","2","3","3","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","1","1","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",942,3766,"U","4","00017","0139"
"69","0100911.094","0100911.094.03","0100911","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",0,0,"-",2,"2","22","2","1","1","1","1","1","1","2","2","2","1","2","1","3","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","2","1","2","3","3","","2","","4","4","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",942,3766,"U","4","00017","0139"
"70","0100916.015","0100916.015.04","0100916","05","04","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0222","01",1,2,"-",4,"2","39","2","1","1","1","3","2","2","2","2","2","2","2","2","4","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","1","","","","","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",1100,1100,"U","3","00018","0138"
